Sat Dec 18 19:18:29 2021,2366.00
Sat Dec 18 19:18:29 2021,2244.00
Sat Dec 18 19:18:29 2021,2270.00
Sat Dec 18 19:18:29 2021,2224.00
Sat Dec 18 19:18:30 2021,2270.00
Sat Dec 18 19:18:30 2021,2212.00
Sat Dec 18 19:18:30 2021,2248.00
Sat Dec 18 19:18:30 2021,2274.00
Sat Dec 18 19:18:30 2021,2238.00
Sat Dec 18 19:18:31 2021,2242.00
Sat Dec 18 19:18:31 2021,2388.00
Sat Dec 18 19:18:31 2021,2418.00
Sat Dec 18 19:18:31 2021,2372.00
Sat Dec 18 19:18:31 2021,2402.00
Sat Dec 18 19:18:32 2021,2624.00
Sat Dec 18 19:18:32 2021,2406.00
Sat Dec 18 19:18:32 2021,2452.00
Sat Dec 18 19:18:32 2021,2470.00
Sat Dec 18 19:18:32 2021,2428.00
Sat Dec 18 19:18:33 2021,2752.00
Sat Dec 18 19:18:33 2021,2524.00
Sat Dec 18 19:18:33 2021,2530.00
Sat Dec 18 19:18:33 2021,2998.00
Sat Dec 18 19:18:33 2021,2366.00
Sat Dec 18 19:18:34 2021,2418.00
Sat Dec 18 19:18:34 2021,2244.00
Sat Dec 18 19:18:34 2021,2202.00
Sat Dec 18 19:18:34 2021,2242.00
Sat Dec 18 19:18:34 2021,2330.00
Sat Dec 18 19:18:35 2021,2366.00
Sat Dec 18 19:18:35 2021,2234.00
Sat Dec 18 19:18:35 2021,2500.00
Sat Dec 18 19:18:35 2021,2262.00
Sat Dec 18 19:18:35 2021,2208.00
Sat Dec 18 19:18:36 2021,2392.00
Sat Dec 18 19:18:36 2021,2422.00
Sat Dec 18 19:18:36 2021,2222.00
Sat Dec 18 19:18:36 2021,2270.00
Sat Dec 18 19:18:36 2021,2198.00
Sat Dec 18 19:18:37 2021,2140.00
Sat Dec 18 19:18:37 2021,2188.00
Sat Dec 18 19:18:37 2021,2222.00
Sat Dec 18 19:18:37 2021,2288.00
Sat Dec 18 19:18:37 2021,2212.00
Sat Dec 18 19:18:38 2021,2618.00
Sat Dec 18 19:18:38 2021,2294.00
Sat Dec 18 19:18:38 2021,2218.00
Sat Dec 18 19:18:38 2021,2606.00
Sat Dec 18 19:18:39 2021,2488.00
Sat Dec 18 19:18:39 2021,2552.00
Sat Dec 18 19:18:39 2021,2542.00
Sat Dec 18 19:18:39 2021,2258.00
Sat Dec 18 19:18:39 2021,2310.00
Sat Dec 18 19:18:40 2021,2298.00
Sat Dec 18 19:18:40 2021,2234.00
Sat Dec 18 19:18:40 2021,2224.00
Sat Dec 18 19:18:40 2021,2304.00
Sat Dec 18 19:18:40 2021,2310.00
Sat Dec 18 19:18:41 2021,2234.00
Sat Dec 18 19:18:41 2021,2238.00
Sat Dec 18 19:18:41 2021,2284.00
Sat Dec 18 19:18:41 2021,2212.00
Sat Dec 18 19:18:41 2021,2294.00
Sat Dec 18 19:18:42 2021,2442.00
Sat Dec 18 19:18:42 2021,2216.00
Sat Dec 18 19:18:42 2021,2324.00
Sat Dec 18 19:18:42 2021,2206.00
Sat Dec 18 19:18:42 2021,2234.00
Sat Dec 18 19:18:43 2021,2202.00
Sat Dec 18 19:18:43 2021,2172.00
Sat Dec 18 19:18:43 2021,2480.00
Sat Dec 18 19:18:43 2021,2290.00
Sat Dec 18 19:18:43 2021,2244.00
Sat Dec 18 19:18:44 2021,2280.00
Sat Dec 18 19:18:44 2021,2494.00
Sat Dec 18 19:18:44 2021,2566.00
Sat Dec 18 19:18:44 2021,2526.00
Sat Dec 18 19:18:44 2021,2326.00
Sat Dec 18 19:18:45 2021,2724.00
Sat Dec 18 19:18:45 2021,2244.00
Sat Dec 18 19:18:45 2021,2324.00
Sat Dec 18 19:18:45 2021,2238.00
Sat Dec 18 19:18:45 2021,2202.00
Sat Dec 18 19:18:46 2021,2202.00
Sat Dec 18 19:18:46 2021,2202.00
Sat Dec 18 19:18:46 2021,2262.00
Sat Dec 18 19:18:46 2021,2388.00
Sat Dec 18 19:18:46 2021,2224.00
Sat Dec 18 19:18:47 2021,2444.00
Sat Dec 18 19:18:47 2021,2346.00
Sat Dec 18 19:18:47 2021,2510.00
Sat Dec 18 19:18:47 2021,2438.00
Sat Dec 18 19:18:47 2021,2242.00
Sat Dec 18 19:18:48 2021,2274.00
Sat Dec 18 19:18:48 2021,2524.00
Sat Dec 18 19:18:48 2021,2262.00
